Year,bank_id,Model,MES,CoVaR,ACoVaR,Size,Lev,Cost_TI,NPA,DSIB,RWA_TA,WPS,ROE,Acquirer,Target,Type,Distance
2009,SYN*,BM2,-3.9663067,-3.382316,-0.8666211,11.77725445,25.99903412,17.1548435,1.932891965,0,3.1602996,2.8520651,19.627503,0,0,1,16.96528613
2008,SYN*,BM2,-4.6936705,-4.4170976,-1.1578528,11.58181961,24.96413916,16.99040342,2.71331503,0,4.121984,2.8665373,21.420919,0,0,1,16.50149376
2007,SYN*,BM2,-4.6811885,-3.0938387,-0.9357368,11.39950321,24.61686063,20.8149771,2.952364731,0,4.9800613,2.9156625,22.168063,0,0,1,17.49188833
2006,SYN*,BM2,-5.7196116,-2.7897629,-0.9178457,11.01988663,21.55434539,31.10784835,3.999887414,0,7.2856811,2.4772416,21.322695,0,0,1,12.68528217
2005,SYN*,BM2,-2.7878229,-2.176784,-0.8080403,10.86110111,23.70216785,29.07522162,5.165830813,0,8.4647235,2.5193505,19.635599,0,0,1,22.60885732
2020,UTD*,BM2,-6.313782,-1.8760991,-0.4086824,11.93814637,22.1452705,44.13374985,13.39587834,0,106.6173378,0.984717,-69.48597077,0,1,1,32.89416602
2019,UTD*,BM2,-1.1781513,-1.6775812,-0.4052452,11.92853843,13.1778015,26.93235383,16.48361311,0,37.7072996,1.0474669,-22.97491253,0,1,1,36.51014606
2018,UTD*,BM2,-0.5762204,-1.5902416,-0.3976119,11.88275411,16.71155053,25.41993488,24.09620541,0,16.4228059,1.0965434,-18.19490064,0,0,1,32.26264248
2017,UTD*,BM2,-1.1146121,-1.2924756,-0.3248353,11.85689178,19.25426504,22.0539379,15.5340986,0,8.8737192,1.1424186,3.334694443,0,0,1,29.37940357
2016,UTD*,BM2,-2.243334,-1.7491818,-0.4126084,11.770909,22.16606434,26.06744297,13.2624909,0,6.4346899,1.153327,-4.833348367,0,0,1,20.33548158
2015,UTD*,BM2,-1.8427918,-1.8456766,-0.4384887,11.72016383,21.10959976,15.17203949,9.487357159,0,6.4558215,1.1534817,4.608033,0,0,1,17.66080352
2014,UTD*,BM2,-2.6276259,-1.6786836,-0.4429398,11.73690827,23.68221456,14.46656586,10.47047802,0,11.0386268,1.306779,-21.733898,0,0,1,19.02666496
2013,UTD*,BM2,-2.7778015,-2.0107499,-0.5029244,11.64933495,19.48004736,14.57556592,4.251761454,0,8.7900042,1.354723,6.837484,0,0,1,15.39579323
2012,UTD*,BM2,-2.5669276,-1.9807055,-0.5196964,11.53282998,18.2824638,15.91094867,3.407386533,0,8.968623,1.3808878,11.932998,0,0,1,14.74963568
2011,UTD*,BM2,-2.9231344,-2.3332018,-0.5724947,11.40801513,17.93036908,18.62009719,2.513788681,0,9.7395106,1.3861564,11.742186,0,0,1,19.51953593
2010,UTD*,BM2,-2.4971237,-1.9583343,-0.4600904,11.2516255,19.73006298,18.49480446,3.209615515,0,8.7903273,1.4363066,9.23565,0,0,1,22.33579238
2020,LVB*,BM1,-1.1413489,-2.7638397,-0.7044176,10.10321979,19.85803855,31.05997341,25.38969397,0,123.1034685,0.1534392,-53.55172989,0,1,0,19.04901808
2019,LVB*,BM1,-3.8121003,-1.9737953,-0.5666164,10.40566074,17.46094089,26.61392336,15.2987617,0,12.5395007,0.2272077,-42.37181418,1,0,0,11.55010271
2018,LVB*,BM1,0.2255467,-1.8579482,-0.5433842,10.60730822,17.3689808,23.07941481,9.976887585,0,6.4545358,0.2824272,-26.20361962,0,0,0,24.96528115
2017,LVB*,BM1,-1.3979016,-1.6196219,-0.5143132,10.47007102,16.49769814,19.4470944,2.672100406,0,5.233069,0.2749718,13.13211874,0,0,0,29.27960871
2016,LVB*,BM1,-2.241379,-1.9574971,-0.5255995,10.2636233,16.25684737,18.89125763,1.97412285,0,5.8664065,0.251975,10.85843947,0,0,0,21.35096976
2015,LVB*,BM1,-2.0161089,-1.9626224,-0.4959373,10.11477859,15.87607472,17.70135212,2.753130291,0,6.3951608,0.2328237,10.137853,0,0,0,24.57693426
2014,LVB*,BM1,-1.4973053,-1.6856932,-0.462399,9.935618636,19.60238504,17.3987767,4.19138345,0,4.3337521,0.2176551,5.769548,0,0,0,29.26254141
2013,LVB*,BM1,-2.8471232,-2.0814864,-0.4634423,9.779435676,17.41684438,17.26170895,3.867291073,0,4.4814671,0.2102242,9.284134,0,0,0,31.85749449
2012,LVB*,BM1,-2.2773038,-2.0615496,-0.4641171,9.690471686,16.86504058,17.51216237,2.979193091,0,4.6060627,0.2187036,11.564967,0,0,0,23.78985657
2011,LVB*,BM1,-1.9372632,-2.4929523,-0.5173415,9.495608258,14.90437342,18.9830623,1.927194338,0,5.5588436,0.1985356,12.398529,0,0,0,20.67457673
2010,LVB*,BM1,-2.3877566,-2.0489644,-0.6654825,9.257822109,14.18986116,18.41064251,5.120622323,0,6.2744339,0.1911846,5.14256,0,0,0,18.29014535
2009,LVB*,BM1,-2.5489458,-3.4614591,-0.7587428,9.024930804,18.31022364,19.83871575,2.70783856,0,5.7057789,0.1811602,11.543648,0,0,0,20.83001244
2008,LVB*,BM1,-7.4635944,-4.0122879,-0.5514558,8.782722304,15.61157242,19.78517509,3.51055711,0,5.8756526,0.1692284,6.210407,0,0,0,24.68034918
2007,LVB*,BM1,-2.7259433,-2.952588,-0.5351865,8.670220051,14.71079937,21.5212539,3.560750204,0,6.6004626,0.1861324,5.118096,0,0,0,21.69297636
2006,LVB*,BM1,-2.5514842,-2.5872206,-0.5747326,8.500937948,16.90197544,28.15669114,4.139693073,0,3.6802103,0.2003241,8.625121,0,0,0,16.19043244
2005,LVB*,BM1,-5.7630727,-2.1145942,-0.6169601,8.307306824,17.62437997,26.82683742,7.87692825,0,2.5082445,0.1902483,1.464818,0,0,0,20.01690027
2018,DENA*,BM2,-1.3774527,-1.8740863,-0.6379352,11.70238644,13.13293582,24.44769111,22.03899614,0,16.8543391,0.8998652,-22.77546104,0,0,1,15.31164208
2017,DENA*,BM2,-1.1609734,-1.6845246,-0.5791425,11.77167177,16.85467252,19.85070521,16.27428387,0,5.3353342,1.0254538,-11.64965515,0,0,1,16.00912244
2016,DENA*,BM4,-2.5423674,-2.0357297,-0.6700303,11.8014195,18.68544275,19.96250571,9.976016876,0,4.5435886,1.1635294,-12.82874935,0,0,1,11.84823122
2015,DENA*,BM1,-1.8237877,-2.0900417,-0.6846223,11.77467838,17.46213194,16.01178554,5.448444578,0,3.9516705,1.2289386,3.641075,0,0,1,11.11270401
2014,DENA*,BM4,-2.8684073,-1.8266125,-0.6450129,11.73497633,17.48178868,15.12392002,3.327357048,0,3.8664588,1.2894112,8.548562,0,0,1,9.080987346
2013,DENA*,BM4,-4.4037956,-2.2365245,-0.7361016,11.63903308,19.68081017,13.60248613,2.185550926,0,2.7976751,1.308363,15.825705,0,0,1,9.119458962
2012,DENA*,BM2,-4.2878769,-2.1935575,-0.7451065,11.3781123,19.51785758,15.65480408,1.673396409,0,3.4802779,1.1957266,19.749557,0,0,1,8.743005811
2011,DENA*,BM4,-3.7635599,-2.5681548,-0.8304795,11.16815678,19.37633598,19.28050149,1.864874123,0,3.5095688,1.1433593,19.548341,0,0,1,13.15336249
2010,DENA*,BM2,-4.0297448,-1.9215811,-0.6692182,10.96104477,22.1343053,18.44053231,1.797213492,0,3.9003369,1.0816336,21.426376,0,0,1,10.58755208
2009,DENA*,BM4,-6.0680148,-3.3034212,-0.971289,10.78850445,22.32693048,19.81085928,2.126973643,0,4.9036454,1.0595246,21.286594,0,0,1,12.36544777
2008,DENA*,BM2,-7.7520951,-4.1678006,-1.1885318,10.56208796,21.45972361,20.62257788,2.45070784,0,6.6930831,1.022366,21.824804,0,0,1,14.68223547
2007,DENA*,BM2,-5.8155384,-3.0326098,-0.9313144,10.35617485,21.01744352,24.36269245,4.07492606,0,7.9164816,1.026717,14.216424,0,0,1,15.04398761
2006,DENA*,BM2,-4.8220492,-2.6317604,-0.824815,10.18660924,19.82121133,25.52527842,6.437574715,0,10.1742306,1.0912948,5.975321,0,0,1,18.72089003
2005,DENA*,BM2,-3.0124971,-2.0743069,-0.6808581,10.08699953,21.77015561,30.23050682,9.671220639,0,10.0224588,1.1371906,5.650696,0,0,1,22.68467255
2018,VIJ*,BM1,-1.9097077,-1.9850754,-0.6965927,12.08746954,16.71485236,19.77171425,6.341641076,0,5.2819071,1.3336228,7.743064664,0,0,1,9.134809713
2017,VIJ*,BM1,-1.6656261,-1.8727534,-0.6755571,11.95041608,19.00040555,19.50398316,6.591281236,0,5.0660575,1.1970713,9.514135767,0,0,1,9.596991886
2016,VIJ*,BM1,-2.9081639,-2.1741891,-0.7247001,11.88730396,19.0706896,16.09750313,6.640318957,0,5.0980702,1.2428917,5.539494415,0,0,1,8.348554157
2015,VIJ*,BM1,-1.8485253,-2.2384294,-0.7375444,11.8677441,23.14900774,14.53878249,2.786141058,0,5.2712246,1.3392572,7.294508,0,0,1,11.81594428
2014,VIJ*,BM1,-2.1965595,-1.9708776,-0.7033339,11.8303504,23.32887066,14.79931224,2.409300604,0,5.9228906,1.456623,7.266953,0,0,1,14.06743801
2013,VIJ*,BM1,-3.3839782,-2.3245295,-0.7534076,11.61712105,19.96559097,14.11109308,2.173968722,0,13.4961474,1.3058069,10.833711,0,0,1,11.28772774
2012,VIJ*,BM1,-2.922683,-2.2344423,-0.740418,11.46964224,18.23305768,14.10705541,2.929045014,0,13.5569595,1.2869743,11.540058,0,0,1,10.78928119
2011,VIJ*,BM4,-3.1962768,-2.5365322,-0.7826104,11.31463757,17.02581523,22.47493715,2.558172891,0,14.6938401,1.3043084,12.634081,0,0,1,13.5338621
2010,VIJ*,BM1,-2.8221364,-1.9791735,-0.7038434,11.15920388,20.2025883,18.22363613,2.37143471,0,10.6373126,1.3046723,15.315953,0,0,1,10.92061493
2009,VIJ*,BM1,-4.5990911,-3.1930473,-0.8712599,11.04103461,19.8082942,15.57615757,1.947950187,0,11.3798475,1.3421788,9.36033,0,0,1,11.19550345
2008,VIJ*,BM1,-5.6777902,-3.9789275,-0.9898384,10.93639281,22.84797191,15.86389434,1.599050564,0,6.877,1.4443109,16.588656,0,0,1,9.128305542
2007,VIJ*,BM1,-5.2169774,-2.9394533,-0.8287889,10.6539006,22.33247543,21.00510297,2.288589515,0,9.1300063,1.3943413,18.584428,0,0,1,10.11784031
2006,VIJ*,BM2,-5.2742563,-2.6518291,-0.797365,10.35882463,18.89227929,24.02329792,3.165836744,0,11.5138942,1.280063,7.787842,0,0,1,15.2140926
2005,VIJ*,BM2,-3.2554428,-2.1773717,-0.7270677,10.28655353,18.4594547,21.99390069,2.93949383,0,11.4380235,1.3941309,26.024216,0,0,1,19.40293558
2017,SBBJ*,BM2,-2.477145,-1.6798075,-0.4556308,11.66387109,18.30814468,22.25440575,15.52442757,0,0.6688068,0.9360501,-20.89887368,0,1,1,26.26706789
2016,SBBJ*,BM1,-1.3197565,-1.8984134,-0.4914733,11.61085113,16.35643094,19.30936431,4.598524494,0,0.6079515,0.9314187,13.3370151,0,1,1,14.86092274
2015,SBBJ*,BM1,-2.2677455,-1.9204325,-0.4970108,11.53568002,17.01430829,17.75817047,4.13738209,0,0.5914016,0.8929481,13.666976,0,0,1,19.01129188
2014,SBBJ*,BM1,-2.704805,-1.6469308,-0.4582488,11.41726193,16.96758469,22.1721702,4.18286964,0,0.6669023,0.8657357,14.460288,0,0,1,20.5763289
2013,SBBJ*,BM1,-1.7143927,-2.0702522,-0.5006768,11.3622982,18.0550772,19.2015473,3.62469063,0,0.6692387,0.9706508,16.356541,0,0,1,11.78665121
2012,SBBJ*,BM1,-1.946894,-2.0503737,-0.4871724,11.19172981,17.41422381,19.31335125,3.30390527,0,0.7014119,0.9540812,18.587812,0,0,1,17.58775072
2011,SBBJ*,BM1,-2.4105186,-2.4663234,-0.5333638,11.05016739,22.08299664,23.34672203,2.001250003,0,0.6799867,0.9589304,20.913391,0,0,1,17.35054749
2010,SBBJ*,BM1,-1.9838449,-1.8561831,-0.4988144,10.8993935,22.39745968,19.52830861,1.720460645,0,0.6943396,0.9702891,20.393282,0,0,1,16.17811959
2009,SBBJ*,BM1,-1.8830524,-3.2905123,-0.6646424,10.7444123,22.65865252,17.94797198,1.62967419,0,0.7426162,0.9653576,21.462097,0,0,1,14.91147493
2008,SBBJ*,BM1,-1.6531547,-4.046448,-0.7234194,10.62507639,24.02155081,21.27076819,1.726999684,0,0.971182,1.0273434,18.711568,0,0,1,19.33332952
2007,SBBJ*,BM1,-1.6483245,-2.9659892,-0.5787057,10.44893138,20.86673461,26.25253162,2.229606087,0,1.1240971,1.0560313,19.991372,0,0,1,15.30624483
2006,SBBJ*,BM1,-3.9357228,-2.5143305,-0.5632116,10.22245107,19.57376591,34.32216938,2.41504356,0,1.5043503,1.0021618,10.729915,0,0,1,17.14233039
2005,SBBJ*,BM2,-2.6616613,-1.9802862,-0.51157,10.06179109,18.05559061,27.98473171,3.259282224,0,1.6936322,1.0360701,16.813309,0,0,1,22.99196695
2017,SBM*,BM2,-2.1481268,-1.6858211,-0.3404544,11.39634395,23.41419522,25.00087002,25.68033899,0,0.4347318,0.7062466,-44.37286767,0,1,1,34.29734986
2016,SBM*,BM1,-1.6159125,-1.9142985,-0.3683264,11.32629468,15.82951486,21.10677547,6.560266616,0,0.4655261,0.6992047,7.034458919,0,1,1,12.37834413
2015,SBM*,BM1,-1.7991457,-1.9219725,-0.3633001,11.28312136,16.11171941,19.76655743,4.008620593,0,0.5290528,0.7002851,8.623511,0,0,1,12.20094287
2014,SBM*,BM1,-2.4635324,-1.6478278,-0.344407,11.21150067,16.26354495,19.3540022,5.542156594,0,0.5857736,0.7214236,6.175903,0,0,1,6.222585299
2013,SBM*,BM1,-1.2118038,-2.0782927,-0.3815227,11.11591586,15.51812163,16.8381505,4.525008147,0,0.590404,0.7667768,10.001043,0,0,1,6.514175802
2012,SBM*,BM1,-2.1757337,-2.0783168,-0.3937048,11.00880345,15.14432471,18.607768,3.696196553,0,0.6173589,0.7776543,9.623442,0,0,1,8.304588252
2011,SBM*,BM1,-2.3564382,-2.5256456,-0.4454348,10.85962304,14.12653084,20.23334421,2.508998367,0,0.6536589,0.7697015,15.771182,0,0,1,9.471465336
2010,SBM*,BM1,-1.4567795,-1.9502276,-0.418518,10.7234642,17.03715425,18.19174494,1.993577122,0,0.6383217,0.8190575,18.060644,0,0,1,14.34633299
2009,SBM*,BM1,-1.6014001,-3.4361198,-0.562123,10.60870633,17.82695566,17.84217637,1.420992179,0,0.6845272,0.8100945,18.466845,0,0,1,9.949810946
2008,SBM*,BM1,-2.3866827,-4.1303827,-0.5889708,10.40637287,24.00155993,21.15194993,1.685050458,0,0.928056,0.8271653,25.314501,0,0,1,13.75358041
2007,SBM*,BM1,-2.7526279,-3.0430528,-0.4920061,10.19774733,23.51877281,26.43648132,2.288029554,0,1.169267,0.8165689,24.004181,0,0,1,14.47889332
2006,SBM*,BM1,-4.9987819,-2.5737375,-0.4487636,9.869798951,20.67694684,30.28250289,3.300379005,0,1.6373549,0.7561737,25.62173,0,0,1,12.86303561
2005,SBM*,BM1,-3.2841905,-2.0366653,-0.4008638,9.714299864,21.88211218,30.83412334,4.558973627,0,1.8003989,0.7393051,30.821129,0,0,1,15.27427301
2017,SBT*,BM2,-2.5700026,-1.687652,-0.4607941,11.74337513,28.52141966,21.92344913,16.79243305,0,0.4632426,1.0321688,-41.251129,0,1,1,32.97303911
2016,SBT*,BM4,-1.6783099,-1.9285064,-0.4919751,11.64838931,19.01751374,17.69790884,4.77574127,0,0.5353109,1.0019052,5.991626611,0,1,1,11.25253531
2015,SBT*,BM1,-1.4721702,-1.9415141,-0.4955492,11.56737042,20.10440285,18.19613255,3.371696716,0,0.5152773,0.9654282,6.828578,0,0,1,5.273827949
2014,SBT*,BM1,-2.428353,-1.6433968,-0.4494192,11.56443021,23.01412717,17.66735889,4.347065638,0,0.4401294,1.0469339,6.808715,0,0,1,7.695728043
2013,SBT*,BM1,-1.0302349,-2.0553496,-0.4871177,11.52859531,23.27143677,15.39877299,2.55872908,0,0.4207061,1.1389959,14.944287,0,0,1,10.08452092
2012,SBT*,BM1,-1.6884201,-2.0121054,-0.4637258,11.36194778,22.24085785,16.44849792,2.65694405,0,0.4291405,1.1074501,13.928422,0,0,1,7.904737507
2011,SBT*,BM1,-3.0604448,-2.4449325,-0.5059096,11.17010769,20.49249352,18.95533038,1.797331859,0,0.5617671,1.0355987,23.087265,0,0,1,5.54030799
2010,SBT*,BM1,-1.4148282,-1.9675906,-0.4936385,10.99297003,20.93049236,19.48344199,1.654486569,0,0.6120643,1.0719243,26.88425,0,0,1,4.68731187
2009,SBT*,BM1,-0.378697,-3.4121614,-0.6471609,10.80671346,21.93471114,17.02154571,1.665131001,0,0.7221315,1.0346786,30.636876,0,0,1,9.32371337
2008,SBT*,BM1,-3.5381669,-4.0116607,-0.6768372,10.68954109,25.54804485,17.73734385,2.007735584,0,0.8419058,1.0648564,23.276891,0,0,1,14.32785046
2007,SBT*,BM1,-1.4321603,-2.9075754,-0.544007,10.54516069,23.75407042,21.12657947,2.154914402,0,1.1267357,1.1488596,22.263633,0,0,1,16.41726728
2006,SBT*,BM1,-3.2144846,-2.548179,-0.547041,10.36918171,23.92698695,23.86561227,3.177345855,0,1.4073974,1.2009394,21.016824,0,0,1,15.95269438
2005,SBT*,BM1,-2.7993704,-2.0691169,-0.5139615,10.27071781,25.55309701,20.79727439,4.292418986,0,1.5670818,1.3133184,24.048675,0,0,1,22.08619213
